"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1218","AZ8JL3QNIPY4U","English",28,"female","control","('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '14730')",""
"1219","AZ8JL3QNIPY4U","English",28,"female","exit_quest","('know_conditons', 'Yes%2C I would list the most popular places for brunch in town rather than just what I think is best.')","('difficult', 'No%2C it was very easy.')","('anything_else', '')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '33076')",""
"1220","A1CSHXVJJ8BPHH","ENGLISH",25,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1565')","","","",""
"1221","A1CSHXVJJ8BPHH","ENGLISH",25,"male","train","('train_m_A_chosen', 'yes')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '2728')",""
"1222","A1CSHXVJJ8BPHH","ENGLISH",25,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'yes')","('train_f_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '3415')",""
"1223","A1CSHXVJJ8BPHH","ENGLISH",25,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1253')","","","",""
"1224","A1CSHXVJJ8BPHH","ENGLISH",25,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore E.""%2CFriend 2 says%2C ""Bookstores A%2C B%2C C%2C D and E.""%2CFriend 3 says%2C ""Bookstores A and B.""')","('books_A_chosen', 'no')","('books_B_chosen', 'no')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3304')"
"1225","A1CSHXVJJ8BPHH","ENGLISH",25,"male","nst","('NST_3a_chosen', 'no')","('NST_3b_chosen', 'yes')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '2341')"
"1226","A1CSHXVJJ8BPHH","ENGLISH",25,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall F.""%2CRoommate 2 says%2C ""Stalls D and E.""%2CRoommate 3 says%2C ""Stall E.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'no')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3696')"
"1227","A1CSHXVJJ8BPHH","ENGLISH",25,"male","ginz","('ginzwho_smallgrain_y_chosen', 'no')","('ginzwho_smallgrain_n_chosen', 'yes')","('_REACTION_TIME_', '3112')","","",""
"1228","A1CSHXVJJ8BPHH","ENGLISH",25,"male","control","('why_A_chosen', 'no')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '2076')",""
"1229","A1CSHXVJJ8BPHH","ENGLISH",25,"male","nst","('NST_2a_chosen', 'no')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'yes')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '2128')"
"1230","A1CSHXVJJ8BPHH","ENGLISH",25,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stores A and B.""%2CFriend 2 says%2C ""Store A.""%2CFriend 3 says%2C ""Store E.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '3660')"
"1231","A1CSHXVJJ8BPHH","ENGLISH",25,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '18249')","","",""
"1232","A1CSHXVJJ8BPHH","ENGLISH",25,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe E.""%2CRoommate 2 says%2C ""Cafe F.""%2CRoommate 3 says%2C ""Cafe A.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '2492')"
"1233","A1CSHXVJJ8BPHH","ENGLISH",25,"male","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '1847')",""
"1234","A1CSHXVJJ8BPHH","ENGLISH",25,"male","nst","('NST_1a_chosen', 'no')","('NST_1b_chosen', 'yes')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '1867')",""
"1235","A1CSHXVJJ8BPHH","ENGLISH",25,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist A.""%2CCoworker 2 says%2C ""Dentists A%2C B%2C C%2C D and E.""%2CCoworker 3 says%2C ""Dentist F.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '1286')"
"1236","A1CSHXVJJ8BPHH","ENGLISH",25,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '1180')","","",""
"1237","A1CSHXVJJ8BPHH","ENGLISH",25,"male","control","('what_A_chosen', 'no')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '1416')",""
"1238","A1CSHXVJJ8BPHH","ENGLISH",25,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist A.""%2CFriend 2 says%2C ""Stylist E.""%2CFriend 3 says%2C ""Stylist F.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3353')"
"1239","A1CSHXVJJ8BPHH","ENGLISH",25,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '8032')","","",""
"1240","A1CSHXVJJ8BPHH","ENGLISH",25,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '3014')","","",""
"1241","A1CSHXVJJ8BPHH","ENGLISH",25,"male","control","('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '1889')",""
"1242","A1CSHXVJJ8BPHH","ENGLISH",25,"male","exit_quest","('know_conditons', 'YES I WOULD HAVE ANSWERED THAT DIFFERENTLY FOR SURE WITH A LIST OF PLACES')","('difficult', 'NO')","('anything_else', 'NO NOT AT ALL')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '36363')",""
"1243","A2Q1BS4JJ10J8H","english",28,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '27422')","","","",""
"1244","A2Q1BS4JJ10J8H","english",28,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '100639')",""
"1245","A2Q1BS4JJ10J8H","english",28,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '119163')",""
"1246","A2Q1BS4JJ10J8H","english",28,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '11929')","","","",""
"1247","A2Q1BS4JJ10J8H","english",28,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes A%2C B%2C C%2C D and E.""%2CRoommate 2 says%2C ""Cafes A and B.""%2CRoommate 3 says%2C ""Cafes D and E.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '202588')"
"1248","A2Q1BS4JJ10J8H","english",28,"male","nst","('NST_3a_chosen', 'no')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '62573')"
"1249","A2Q1BS4JJ10J8H","english",28,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists D and E.""%2CCoworker 2 says%2C ""Dentists A%2C B%2C C%2C D and E.""%2CCoworker 3 says%2C ""Dentists A and B.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '114905')"
"1250","A2Q1BS4JJ10J8H","english",28,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '63207')",""
"1251","A2Q1BS4JJ10J8H","english",28,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '43811')","","",""
"1252","A2Q1BS4JJ10J8H","english",28,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '20267')","","",""
"1253","A2Q1BS4JJ10J8H","english",28,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist A.""%2CFriend 2 says%2C ""Stylists D and E.""%2CFriend 3 says%2C ""Stylist E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '72354')"
"1254","A2Q1BS4JJ10J8H","english",28,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '23044')","","",""
"1255","A2Q1BS4JJ10J8H","english",28,"male","control","('when_A_chosen', 'yes')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '106301')",""
"1256","A2Q1BS4JJ10J8H","english",28,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall A.""%2CRoommate 2 says%2C ""Stalls A and B.""%2CRoommate 3 says%2C ""Stall E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '33028')"
"1257","A2Q1BS4JJ10J8H","english",28,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '22871')"
"1258","A2Q1BS4JJ10J8H","english",28,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores D and E.""%2CFriend 2 says%2C ""Bookstore E.""%2CFriend 3 says%2C ""Bookstores A and B.""')","('books_A_chosen', 'no')","('books_B_chosen', 'no')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '37104')"
"1259","A2Q1BS4JJ10J8H","english",28,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '45429')",""
"1260","A2Q1BS4JJ10J8H","english",28,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '14789')","","",""
"1261","A2Q1BS4JJ10J8H","english",28,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stores D and E.""%2CFriend 2 says%2C ""Stores A%2C B%2C C%2C D and E.""%2CFriend 3 says%2C ""Stores A and B.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '27637')"
"1262","A2Q1BS4JJ10J8H","english",28,"male","nst","('NST_1a_chosen', 'no')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '24843')",""
"1263","A2Q1BS4JJ10J8H","english",28,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'yes')","('_REACTION_TIME_', '54439')","","",""
"1264","A2Q1BS4JJ10J8H","english",28,"male","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '61618')",""
"1265","A2Q1BS4JJ10J8H","english",28,"male","exit_quest","('know_conditons', 'no%2C It means the same thing and so the answer also would be the same since i would answer by telling the traveler all the places he can go for brunch.')","('difficult', 'no%2C not at all%2C i found it pretty simple and a little enjoyable.')","('anything_else', 'nothing i can think of%2C thank you for the opportunity.')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '191526')",""
"1266","A3LT7W355XOAKF","English",61,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '13937')","","","",""
"1267","A3LT7W355XOAKF","English",61,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '47960')",""
"1268","A3LT7W355XOAKF","English",61,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '37231')",""
"1269","A3LT7W355XOAKF","English",61,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2777')","","","",""
"1270","A3LT7W355XOAKF","English",61,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylists A%2C B%2C C%2C D and E.""%2CFriend 2 says%2C ""Stylist E.""%2CFriend 3 says%2C ""Stylists A and B.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '76195')"
"1271","A3LT7W355XOAKF","English",61,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall F.""%2CRoommate 2 says%2C ""Stall A.""%2CRoommate 3 says%2C ""Stalls A and B.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '74640')"
"1272","A3LT7W355XOAKF","English",61,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '14172')","","",""
"1273","A3LT7W355XOAKF","English",61,"male","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '17434')",""
"1274","A3LT7W355XOAKF","English",61,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '13186')","","",""
"1275","A3LT7W355XOAKF","English",61,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe E.""%2CRoommate 2 says%2C ""Cafe F.""%2CRoommate 3 says%2C ""Cafe A.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '46063')"
"1276","A3LT7W355XOAKF","English",61,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '12338')","","",""
"1277","A3LT7W355XOAKF","English",61,"male","nst","('NST_2a_chosen', 'no')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'yes')","('_REACTION_TIME_', '37555')"
"1278","A3LT7W355XOAKF","English",61,"male","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '14226')",""
"1279","A3LT7W355XOAKF","English",61,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store A.""%2CFriend 2 says%2C ""Store F.""%2CFriend 3 says%2C ""Stores A and B.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '28011')"
"1280","A3LT7W355XOAKF","English",61,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist E.""%2CCoworker 2 says%2C ""Dentists D and E.""%2CCoworker 3 says%2C ""Dentist A.""')","('dentist_A_chosen', 'yes')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '33971')"
"1281","A3LT7W355XOAKF","English",61,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '11984')","","",""
"1282","A3LT7W355XOAKF","English",61,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '25876')",""
"1283","A3LT7W355XOAKF","English",61,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'yes')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '32785')"
"1284","A3LT7W355XOAKF","English",61,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore E.""%2CFriend 2 says%2C ""Bookstore A.""%2CFriend 3 says%2C ""Bookstores A%2C B%2C C%2C D and E.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'yes')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '14738')"
"1285","A3LT7W355XOAKF","English",61,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '11118')","","",""
"1286","A3LT7W355XOAKF","English",61,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '28649')",""
"1287","A3LT7W355XOAKF","English",61,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '21601')",""
"1288","A3LT7W355XOAKF","English",61,"male","exit_quest","('know_conditons', 'Yes as some places like food banks or free places may serve a brunch as well.')","('difficult', 'No%2C it all seemed fairly logical and I went by logic.')","('anything_else', 'no')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '113151')",""
"1289","A1CGDMOPDIC7EU","english",40,"female","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '163261')","","","",""
"1290","A1CGDMOPDIC7EU","english",40,"female","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '44277')",""
"1291","A1CGDMOPDIC7EU","english",40,"female","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '116120')",""
"1292","A1CGDMOPDIC7EU","english",40,"female","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2156')","","","",""
"1293","A1CGDMOPDIC7EU","english",40,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store A.""%2CFriend 2 says%2C ""Stores A and B.""%2CFriend 3 says%2C ""Stores A%2C B%2C C%2C D and E.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '63963')"
"1294","A1CGDMOPDIC7EU","english",40,"female","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '17343')","","",""
"1295","A1CGDMOPDIC7EU","english",40,"female","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists D and E.""%2CCoworker 2 says%2C ""Dentists A and B.""%2CCoworker 3 says%2C ""Dentist E.""')","('dentist_A_chosen', 'yes')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '62379')"
"1296","A1CGDMOPDIC7EU","english",40,"female","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '29757')",""
"1297","A1CGDMOPDIC7EU","english",40,"female","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'yes')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '31557')"
"1298","A1CGDMOPDIC7EU","english",40,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '35881')","","",""
"1299","A1CGDMOPDIC7EU","english",40,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylists D and E.""%2CFriend 2 says%2C ""Stylist F.""%2CFriend 3 says%2C ""Stylist E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '35235')"
"1300","A1CGDMOPDIC7EU","english",40,"female","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '22521')"
"1301","A1CGDMOPDIC7EU","english",40,"female","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '41723')",""
"1302","A1CGDMOPDIC7EU","english",40,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall E.""%2CRoommate 2 says%2C ""Stall A.""%2CRoommate 3 says%2C ""Stalls D and E.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'no')","('florist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '99015')"
"1303","A1CGDMOPDIC7EU","english",40,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '10656')","","",""
